20230721:2310,0.0,0.0,0.0,14.4,0.97,0.0
20230722:0010,0.0,0.0,0.0,15.62,0.83,0.0
20230722:0110,0.0,0.0,0.0,15.79,0.83,0.0
20230722:0210,0.0,0.0,0.0,15.39,0.9,0.0
20230722:0310,0.0,0.0,0.0,14.12,0.97,0.0
20230722:0410,0.0,0.87,1.73,14.09,0.97,0.0
20230722:0510,115.02,61.53,11.09,13.91,0.97,0.0
20230722:0610,307.26,142.44,21.03,15.92,0.83,0.0
20230722:0710,564.54,246.6,31.21,16.62,0.62,0.0
20230722:0810,1150.65,499.06,41.26,17.3,0.69,0.0
20230722:0910,1367.43,602.29,50.65,18.43,0.9,0.0
20230722:1010,1930.17,896.72,58.39,19.19,0.97,0.0
20230722:1110,1995.3,936.44,62.79,19.9,1.1,0.0
20230722:1210,1973.34,922.87,62.1,20.6,1.31,0.0
20230722:1310,1717.83,780.89,56.64,21.65,1.72,0.0
20230722:1410,1536.42,686.48,48.35,22.09,1.93,0.0
20230722:1510,1313.94,581.94,38.72,22.25,1.72,0.0
20230722:1610,845.37,383.22,28.59,22.27,1.66,0.0
20230722:1710,293.16,165.19,18.44,21.81,1.38,0.0
20230722:1810,83.4,49.4,8.62,20.89,1.24,0.0
20230722:1910,0.0,0.0,0.0,20.63,0.83,0.0
20230722:2010,0.0,0.0,0.0,19.05,1.1,0.0
20230722:2110,0.0,0.0,0.0,18.18,1.31,0.0
20230722:2210,0.0,0.0,0.0,17.66,1.31,0.0
20230722:2310,0.0,0.0,0.0,17.21,1.31,0.0
20230723:0010,0.0,0.0,0.0,17.06,1.24,0.0
20230723:0110,0.0,0.0,0.0,16.93,1.31,0.0
20230723:0210,0.0,0.0,0.0,15.71,1.45,0.0
20230723:0310,0.0,0.0,0.0,15.55,1.38,0.0
20230723:0410,0.0,0.87,1.57,15.63,1.31,0.0
20230723:0510,109.11,58.93,10.94,13.54,1.31,0.0
20230723:0610,405.93,202.74,20.88,16.49,0.76,0.0
20230723:0710,946.92,423.26,31.06,20.46,0.76,0.0
20230723:0810,1321.26,587.83,41.11,21.5,1.03,0.0
20230723:0910,1744.56,806.97,50.49,22.58,1.03,0.0
20230723:1010,1974.66,939.11,58.21,23.7,1.31,0.0
20230723:1110,2115.48,1015.3,62.59,24.53,1.86,0.0
20230723:1210,2085.51,995.02,61.91,25.2,2.14,0.0
20230723:1310,1851.18,857.17,56.48,25.73,2.62,0.0
20230723:1410,1683.24,769.03,48.2,25.59,2.34,0.0
20230723:1510,1352.76,609.14,38.59,25.48,1.93,0.0
20230723:1610,711.63,325.28,28.46,25.4,1.24,0.0
20230723:1710,286.74,145.5,18.31,25.34,0.28,0.0
20230723:1810,77.88,47.67,8.48,24.75,0.9,0.0
20230723:1910,0.0,0.0,0.0,23.98,0.97,0.0
20230723:2010,0.0,0.0,0.0,22.42,1.17,0.0
20230723:2110,0.0,0.0,0.0,21.05,1.38,0.0
20230723:2210,0.0,0.0,0.0,19.5,1.66,0.0
20230723:2310,0.0,0.0,0.0,17.81,1.79,0.0
20230724:0010,0.0,0.0,0.0,16.64,1.86,0.0
20230724:0110,0.0,0.0,0.0,15.94,1.86,0.0
20230724:0210,0.0,0.0,0.0,15.47,1.86,0.0
20230724:0310,0.0,0.0,0.0,15.02,1.93,0.0
20230724:0410,0.0,0.87,1.4,14.62,1.79,0.0
20230724:0510,24.21,20.8,10.78,15.36,1.52,0.0
20230724:0610,303.09,142.37,20.73,17.94,0.97,0.0
20230724:0710,89.07,51.64,30.92,19.52,0.97,0.0
20230724:0810,541.35,242.06,40.96,21.44,0.28,0.0
20230724:0910,945.51,414.79,50.32,22.28,1.66,0.0
20230724:1010,338.13,156.78,58.02,21.47,0.83,0.0
20230724:1110,259.86,124.5,62.39,21.84,1.1,0.0
20230724:1210,2054.46,962.25,61.71,21.83,1.86,0.0
20230724:1310,1963.44,915.26,56.3,20.39,1.17,0.0
20230724:1410,153.57,79.31,48.05,19.54,0.83,0.0
20230724:1510,160.2,82.08,38.45,19.59,1.1,0.0
20230724:1610,760.29,341.97,28.33,21.15,1.03,0.0
20230724:1710,298.92,156.74,18.17,20.91,0.83,0.0
20230724:1810,73.77,45.07,8.33,20.75,0.83,0.0
20230724:1910,0.0,0.0,0.0,18.99,0.34,0.0
20230724:2010,0.0,0.0,0.0,18.22,0.48,0.0
20230724:2110,0.0,0.0,0.0,17.41,0.69,0.0
20230724:2210,0.0,0.0,0.0,16.0,0.76,0.0
20230724:2310,0.0,0.0,0.0,15.32,0.9,0.0
20230725:0010,0.0,0.0,0.0,14.88,1.03,0.0
20230725:0110,0.0,0.0,0.0,14.2,1.17,0.0
20230725:0210,0.0,0.0,0.0,14.52,0.97,0.0
20230725:0310,0.0,0.0,0.0,14.18,1.03,0.0
20230725:0410,0.0,0.0,0.0,15.72,0.41,0.0
20230725:0510,8.82,12.13,10.63,14.32,0.97,0.0
20230725:0610,182.13,89.45,20.58,15.08,1.66,0.0
20230725:0710,506.13,220.29,30.77,14.89,0.9,0.0
20230725:0810,735.99,317.38,40.8,17.82,1.31,0.0
20230725:0910,925.92,396.8,50.15,17.63,1.72,0.0
20230725:1010,1161.12,501.52,57.83,18.26,1.79,0.0
20230725:1110,542.76,237.93,62.18,18.99,2.21,0.0
20230725:1210,1332.12,573.86,61.5,18.37,2.83,0.0
20230725:1310,785.28,335.58,56.12,17.27,2.41,0.0
20230725:1410,283.65,131.88,47.89,18.33,2.69,0.0
20230725:1510,374.16,168.76,38.3,18.89,2.83,0.0
20230725:1610,688.68,300.58,28.18,18.05,2.76,0.0
20230725:1710,192.24,94.11,18.03,16.12,3.31,0.0
20230725:1810,2.49,7.8,8.18,14.43,1.52,0.0
20230725:1910,0.0,0.0,0.0,13.69,1.38,0.0
20230725:2010,0.0,0.0,0.0,12.5,1.38,0.0
20230725:2110,0.0,0.0,0.0,12.31,1.59,0.0
20230725:2210,0.0,0.0,0.0,12.39,1.59,0.0
20230725:2310,0.0,0.0,0.0,12.36,2.0,0.0
20230726:0010,0.0,0.0,0.0,12.16,1.72,0.0
20230726:0110,0.0,0.0,0.0,11.84,1.79,0.0
20230726:0210,0.0,0.0,0.0,11.44,1.59,0.0
20230726:0310,0.0,0.0,0.0,11.05,1.24,0.0
20230726:0410,0.0,0.0,0.0,10.63,1.38,0.0
20230726:0510,69.78,41.6,10.47,10.75,1.24,0.0
20230726:0610,108.0,58.1,20.43,11.97,1.38,0.0
20230726:0710,195.78,94.07,30.61,12.46,1.1,0.0
20230726:0810,545.22,233.35,40.65,13.06,1.24,0.0
20230726:0910,756.48,319.8,49.98,13.63,1.38,0.0
20230726:1010,1190.67,506.03,57.64,14.46,1.59,0.0
20230726:1110,1083.0,461.09,61.96,15.63,1.79,0.0
20230726:1210,361.2,162.31,61.29,16.73,2.0,0.0
20230726:1310,1685.79,740.04,55.94,17.11,2.14,0.0
20230726:1410,1530.39,662.8,47.73,17.12,2.21,0.0
20230726:1510,224.67,106.98,38.15,15.92,2.0,0.0
20230726:1610,824.07,360.31,28.04,16.06,1.79,0.0
20230726:1710,179.67,89.02,17.88,15.97,1.17,0.0
20230726:1810,77.7,45.93,8.02,15.81,0.9,0.0
20230726:1910,0.0,0.0,0.0,14.52,0.9,0.0
20230726:2010,0.0,0.0,0.0,13.31,1.17,0.0
20230726:2110,0.0,0.0,0.0,12.4,1.31,0.0
20230726:2210,0.0,0.0,0.0,12.79,1.24,0.0
20230726:2310,0.0,0.0,0.0,12.68,1.24,0.0
20230727:0010,0.0,0.0,0.0,11.99,1.38,0.0
20230727:0110,0.0,0.0,0.0,11.37,1.45,0.0
20230727:0210,0.0,0.0,0.0,11.94,1.31,0.0
20230727:0310,0.0,0.0,0.0,11.89,1.31,0.0
20230727:0410,0.0,0.0,0.0,11.84,1.31,0.0
20230727:0510,106.02,57.2,10.31,11.58,1.31,0.0
20230727:0610,142.77,72.85,20.27,13.28,1.03,0.0
20230727:0710,716.52,310.42,30.46,16.09,0.76,0.0
20230727:0810,811.56,350.41,40.49,17.23,0.48,0.0
20230727:0910,1707.96,787.5,49.8,18.73,0.07,0.0
20230727:1010,1019.52,447.52,57.44,20.3,0.83,0.0
20230727:1110,954.93,419.41,61.74,21.46,1.31,0.0
20230727:1210,1051.92,463.62,61.08,22.29,1.59,0.0
20230727:1310,1356.66,605.88,55.75,22.46,1.52,0.0
20230727:1410,1427.73,640.0,47.56,22.32,1.31,0.0
20230727:1510,1334.13,595.61,37.99,22.81,1.38,0.0
20230727:1610,832.08,380.02,27.88,23.03,1.24,0.0
20230727:1710,274.89,162.94,17.72,22.78,0.97,0.0
20230727:1810,63.99,40.73,7.86,21.62,0.97,0.0
20230727:1910,0.0,0.0,0.0,21.36,0.9,0.0
20230727:2010,0.0,0.0,0.0,20.23,1.17,0.0
20230727:2110,0.0,0.0,0.0,19.09,1.31,0.0
20230727:2210,0.0,0.0,0.0,17.97,1.45,0.0
20230727:2310,0.0,0.0,0.0,16.76,1.52,0.0
20230728:0010,0.0,0.0,0.0,16.0,1.59,0.0
20230728:0110,0.0,0.0,0.0,15.57,1.59,0.0
20230728:0210,0.0,0.0,0.0,15.82,1.38,0.0
20230728:0310,0.0,0.0,0.0,16.16,1.17,0.0
20230728:0410,0.0,0.0,0.0,16.84,1.1,0.0
20230728:0510,105.21,58.07,10.14,16.86,1.03,0.0
20230728:0610,284.34,133.87,20.12,17.22,0.9,0.0
20230728:0710,521.13,231.76,30.3,19.66,0.69,0.0
20230728:0810,1410.9,633.5,40.32,21.33,0.69,0.0
20230728:0910,1494.24,671.84,49.63,21.79,1.24,0.0
20230728:1010,1097.88,485.75,57.24,22.41,1.31,0.0
20230728:1110,1040.67,458.14,61.52,22.97,2.07,0.0
20230728:1210,1917.63,885.14,60.86,23.26,2.41,0.0
20230728:1310,1813.74,833.74,55.55,23.42,2.07,0.0
20230728:1410,1105.89,488.0,47.38,23.67,2.0,0.0
20230728:1510,516.54,232.15,37.83,23.43,1.66,0.0
20230728:1610,499.86,226.08,27.72,22.66,1.38,0.0
20230728:1710,287.82,147.04,17.56,21.77,1.45,0.0
20230728:1810,64.38,40.73,7.69,20.47,0.76,0.0
20230728:1910,0.0,0.0,0.0,21.11,0.21,0.0
20230728:2010,0.0,0.0,0.0,20.6,0.76,0.0
20230728:2110,0.0,0.0,0.0,19.95,0.83,0.0
20230728:2210,0.0,0.0,0.0,18.96,1.1,0.0
20230728:2310,0.0,0.0,0.0,18.24,1.17,0.0
20230729:0010,0.0,0.0,0.0,18.52,1.03,0.0
20230729:0110,0.0,0.0,0.0,17.3,1.1,0.0
20230729:0210,0.0,0.0,0.0,16.48,1.17,0.0
20230729:0310,0.0,0.0,0.0,15.91,1.24,0.0
20230729:0410,0.0,0.0,0.0,15.68,1.24,0.0
20230729:0510,73.59,44.2,9.98,16.28,1.1,0.0
20230729:0610,370.83,179.36,19.96,17.88,0.69,0.0
20230729:0710,911.07,408.21,30.14,20.66,0.48,0.0
20230729:0810,1383.3,624.12,40.16,21.72,0.41,0.0
20230729:0910,1789.86,831.12,49.44,22.87,1.1,0.0
20230729:1010,1381.89,621.39,57.03,23.26,1.45,0.0
20230729:1110,1869.24,870.77,61.29,22.3,1.45,0.0
20230729:1210,609.12,271.76,60.63,22.96,1.1,0.0
20230729:1310,221.46,108.82,55.34,22.75,1.79,0.0
20230729:1410,120.42,65.48,47.2,20.44,1.03,0.0
20230729:1510,152.97,79.31,37.66,20.38,1.03,0.0
20230729:1610,107.07,59.94,27.56,21.35,0.76,0.0
20230729:1710,94.41,54.41,17.39,21.36,0.55,0.0
20230729:1810,30.06,24.27,7.52,20.8,0.55,0.0
20230729:1910,0.0,0.0,0.0,19.12,1.03,0.0
20230729:2010,0.0,0.0,0.0,18.18,1.24,0.0
20230729:2110,0.0,0.0,0.0,17.43,1.24,0.0
20230729:2210,0.0,0.0,0.0,17.07,1.17,0.0
20230729:2310,0.0,0.0,0.0,16.54,1.17,0.0
20230730:0010,0.0,0.0,0.0,15.84,1.1,0.0
20230730:0110,0.0,0.0,0.0,15.7,0.97,0.0
20230730:0210,0.0,0.0,0.0,15.76,0.9,0.0
20230730:0310,0.0,0.0,0.0,15.06,0.83,0.0
20230730:0410,0.0,0.0,0.0,14.32,0.83,0.0
20230730:0510,60.81,38.13,9.81,13.99,0.9,0.0
20230730:0610,387.3,197.02,19.8,16.09,0.9,0.0
20230730:0710,428.46,190.13,29.98,16.86,1.24,0.0
20230730:0810,578.01,252.11,39.99,17.85,1.1,0.0
20230730:0910,593.76,258.34,49.26,17.91,1.52,0.0
20230730:1010,791.55,342.7,56.82,19.08,1.66,0.0
20230730:1110,1549.29,687.15,61.05,19.61,1.86,0.0
20230730:1210,1953.75,894.03,60.4,20.19,2.07,0.0
20230730:1310,1731.75,776.44,55.13,20.59,2.21,0.0
20230730:1410,1060.62,460.14,47.01,20.98,2.28,0.0
20230730:1510,966.3,419.14,37.48,20.84,2.07,0.0
20230730:1610,651.81,290.09,27.39,20.84,1.79,0.0
20230730:1710,287.37,149.92,17.22,20.45,1.38,0.0
20230730:1810,35.46,26.87,7.34,19.55,0.97,0.0
20230730:1910,0.0,0.0,0.0,18.06,1.1,0.0
20230730:2010,0.0,0.0,0.0,19.0,0.76,0.0
20230730:2110,0.0,0.0,0.0,18.52,0.76,0.0
20230730:2210,0.0,0.0,0.0,18.14,0.76,0.0
20230730:2310,0.0,0.0,0.0,17.62,0.76,0.0
20230731:0010,0.0,0.0,0.0,17.18,0.69,0.0
20230731:0110,0.0,0.0,0.0,16.17,0.83,0.0
20230731:0210,0.0,0.0,0.0,16.36,0.62,0.0
20230731:0310,0.0,0.0,0.0,16.15,0.34,0.0
20230731:0410,0.0,0.0,0.0,15.93,0.28,0.0
20230731:0510,75.78,45.07,9.64,15.61,0.48,0.0
20230731:0610,302.19,141.51,19.63,15.52,0.34,0.0
20230731:0710,887.82,386.96,29.82,16.26,0.76,0.0
20230731:0810,1434.12,625.1,39.82,17.58,1.38,0.0
20230731:0910,625.5,273.02,49.07,18.86,1.24,0.0
20230731:1010,1793.13,820.28,56.6,20.25,1.31,0.0
20230731:1110,2131.11,1009.52,60.81,21.42,1.66,0.0
20230731:1210,2109.24,996.13,60.16,22.17,1.86,0.0
20230731:1310,1938.0,900.03,54.92,22.66,1.86,0.0
20230731:1410,1181.13,520.99,46.82,22.92,1.86,0.0
20230731:1510,1064.97,468.81,37.3,22.9,1.72,0.0
20230731:1610,694.8,312.94,27.21,22.74,1.59,0.0
20230731:1710,272.07,138.01,17.04,22.36,1.17,0.0
20230731:1810,62.25,39.87,7.15,21.22,0.9,0.0
20230731:1910,0.0,0.0,0.0,20.84,0.69,0.0
20230731:2010,0.0,0.0,0.0,20.1,0.9,0.0
20230731:2110,0.0,0.0,0.0,19.46,1.03,0.0
20230731:2210,0.0,0.0,0.0,18.78,1.1,0.0
20230731:2310,0.0,0.0,0.0,18.13,1.17,0.0
20230801:0010,0.0,0.0,0.0,17.94,1.17,0.0
20230801:0110,0.0,0.0,0.0,17.93,1.17,0.0
20230801:0210,0.0,0.0,0.0,17.99,1.1,0.0
20230801:0310,0.0,0.0,0.0,17.36,1.24,0.0
20230801:0410,0.0,0.0,0.0,17.62,1.24,0.0
20230801:0510,7.26,11.27,9.47,17.81,1.24,0.0
20230801:0610,124.17,66.4,19.47,17.97,1.24,0.0
20230801:0710,136.53,71.93,29.65,18.94,0.9,0.0
20230801:0810,198.63,97.75,39.65,18.93,1.38,0.0
20230801:0910,377.4,170.61,48.88,18.84,1.59,0.0
20230801:1010,293.76,136.49,56.39,18.81,1.79,0.0
20230801:1110,565.23,247.15,60.57,18.64,1.86,0.0
20230801:1210,224.16,107.9,59.91,18.37,1.86,0.0
20230801:1310,235.5,112.51,54.69,18.12,1.38,0.0
20230801:1410,405.81,181.68,46.62,18.5,2.0,0.0
20230801:1510,157.11,80.23,37.12,18.4,2.69,0.0
20230801:1610,134.94,71.01,27.03,18.46,2.34,0.0
20230801:1710,50.91,34.12,16.86,18.05,1.79,0.0
20230801:1810,0.36,6.07,6.96,17.48,1.59,0.0
20230801:1910,0.0,0.0,0.0,15.8,1.45,0.0
20230801:2010,0.0,0.0,0.0,15.05,1.31,0.0
20230801:2110,0.0,0.0,0.0,14.34,1.24,0.0
20230801:2210,0.0,0.0,0.0,14.1,1.1,0.0
20230801:2310,0.0,0.0,0.0,13.24,1.17,0.0
20230802:0010,0.0,0.0,0.0,13.05,1.1,0.0
20230802:0110,0.0,0.0,0.0,13.05,1.1,0.0
20230802:0210,0.0,0.0,0.0,12.6,1.17,0.0
20230802:0310,0.0,0.0,0.0,12.03,1.31,0.0
20230802:0410,0.0,0.0,0.0,13.56,0.9,0.0
20230802:0510,90.57,51.13,9.29,13.73,0.97,0.0
20230802:0610,64.26,39.66,19.3,13.94,1.38,0.0
20230802:0710,146.34,74.7,29.49,14.61,1.24,0.0
20230802:0810,1424.76,619.03,39.47,16.44,1.1,0.0
20230802:0910,1680.45,760.21,48.69,19.62,0.97,0.0
20230802:1010,1962.39,932.98,56.16,22.82,1.03,0.0
20230802:1110,2103.48,1008.79,60.32,24.71,1.86,0.0
20230802:1210,2106.66,1006.73,59.66,26.19,2.41,0.0
20230802:1310,1974.78,926.74,54.47,27.08,2.83,0.0
20230802:1410,1708.59,782.75,46.41,27.19,2.83,0.0
20230802:1510,1230.6,552.54,36.92,26.97,2.34,0.0
20230802:1610,98.13,57.18,26.84,26.57,1.66,0.0
20230802:1710,20.16,19.37,16.67,25.89,1.93,0.0
20230802:1810,0.27,6.07,6.77,24.23,1.93,0.0
20230802:1910,0.0,0.0,0.0,22.29,2.21,0.0
20230802:2010,0.0,0.0,0.0,20.74,1.86,0.0
20230802:2110,0.0,0.0,0.0,19.65,1.93,0.0
20230802:2210,0.0,0.0,0.0,19.04,1.86,0.0
20230802:2310,0.0,0.0,0.0,18.57,1.59,0.0
20230803:0010,0.0,0.0,0.0,17.55,1.66,0.0
20230803:0110,0.0,0.0,0.0,16.19,1.59,0.0
20230803:0210,0.0,0.0,0.0,14.87,1.79,0.0
20230803:0310,0.0,0.0,0.0,14.34,1.93,0.0
20230803:0410,0.0,0.0,0.0,13.74,1.93,0.0
20230803:0510,96.75,53.73,9.12,13.73,1.79,0.0
20230803:0610,387.93,202.09,19.13,15.6,1.72,0.0
20230803:0710,952.38,415.59,29.32,17.19,1.59,0.0
20230803:0810,1497.57,651.27,39.29,18.2,2.07,0.0
20230803:0910,1809.54,801.04,48.49,19.06,2.62,0.0
20230803:1010,2081.1,941.41,55.94,19.78,3.03,0.0
20230803:1110,2045.88,927.96,60.07,20.27,3.03,0.0
20230803:1210,2149.05,984.33,59.41,20.56,3.03,0.0
20230803:1310,1201.32,520.31,54.23,20.57,2.83,0.0
20230803:1410,662.16,288.43,46.2,20.66,2.83,0.0
20230803:1510,1140.66,494.12,36.73,20.59,2.41,0.0
20230803:1610,593.67,262.96,26.65,20.17,2.41,0.0
20230803:1710,89.25,51.64,16.47,19.31,1.59,0.0
20230803:1810,12.84,14.73,6.57,18.41,1.1,0.0
20230803:1910,0.0,0.0,0.0,18.67,0.28,0.0
20230803:2010,0.0,0.0,0.0,18.25,0.41,0.0
20230803:2110,0.0,0.0,0.0,17.74,0.55,0.0
20230803:2210,0.0,0.0,0.0,17.07,0.69,0.0
20230803:2310,0.0,0.0,0.0,16.68,0.55,0.0
20230804:0010,0.0,0.0,0.0,16.28,0.41,0.0
20230804:0110,0.0,0.0,0.0,16.02,0.28,0.0
20230804:0210,0.0,0.0,0.0,15.68,0.21,0.0
20230804:0310,0.0,0.0,0.0,15.32,0.21,0.0
20230804:0410,0.0,0.0,0.0,15.2,0.07,0.0
20230804:0510,8.79,12.13,8.94,15.02,0.41,0.0
20230804:0610,248.04,117.44,18.96,14.64,0.14,0.0
20230804:0710,875.19,380.56,29.15,15.76,0.69,0.0
20230804:0810,1032.81,442.53,39.12,16.41,0.97,0.0
20230804:0910,1282.23,557.47,48.29,17.07,0.9,0.0
20230804:1010,179.22,89.45,55.71,18.07,1.1,0.0
20230804:1110,1603.92,720.97,59.81,18.65,0.97,0.0
20230804:1210,1543.92,688.08,59.15,18.67,1.17,0.0
20230804:1310,289.59,134.64,53.99,18.36,1.45,0.0
20230804:1410,269.88,126.34,45.98,17.65,1.1,0.0
20230804:1510,932.73,401.18,36.52,17.14,0.83,0.0
20230804:1610,153.24,78.39,26.45,17.25,1.24,0.0
20230804:1710,181.53,90.07,16.27,15.76,1.38,0.0
20230804:1810,36.36,26.87,6.36,15.02,1.24,0.0
20230804:1910,0.0,0.0,0.0,14.48,1.59,0.0
20230804:2010,0.0,0.0,0.0,14.09,1.59,0.0
20230804:2110,0.0,0.0,0.0,13.69,1.38,0.0
20230804:2210,0.0,0.0,0.0,13.49,1.31,0.0
20230804:2310,0.0,0.0,0.0,13.26,1.45,0.0
20230805:0010,0.0,0.0,0.0,13.11,1.38,0.0
20230805:0110,0.0,0.0,0.0,12.84,1.59,0.0
20230805:0210,0.0,0.0,0.0,12.75,1.38,0.0
20230805:0310,0.0,0.0,0.0,12.84,1.45,0.0
20230805:0410,0.0,0.0,0.0,12.77,1.66,0.0
20230805:0510,44.22,30.33,8.76,12.49,1.38,0.0
20230805:0610,94.35,52.57,18.79,12.97,1.38,0.0
20230805:0710,663.09,282.1,28.97,12.77,1.38,0.0
20230805:0810,549.99,235.22,38.93,13.03,1.17,0.0
20230805:0910,254.25,118.04,48.09,13.72,0.97,0.0
20230805:1010,1177.83,504.49,55.48,14.88,0.97,0.0
20230805:1110,448.38,197.35,59.55,16.07,1.24,0.0
20230805:1210,1394.67,609.77,58.88,17.06,1.17,0.0
20230805:1310,438.39,194.59,53.75,17.43,1.1,0.0
20230805:1410,619.08,268.88,45.76,17.9,1.38,0.0
20230805:1510,1284.48,557.33,36.31,17.78,1.31,0.0
20230805:1610,824.07,368.22,26.25,18.09,1.03,0.0
20230805:1710,255.84,152.44,16.07,18.27,1.1,0.0
20230805:1810,12.9,14.73,6.15,17.55,1.03,0.0
20230805:1910,0.0,0.0,0.0,16.21,1.03,0.0
20230805:2010,0.0,0.0,0.0,15.45,1.17,0.0
20230805:2110,0.0,0.0,0.0,15.07,1.17,0.0
20230805:2210,0.0,0.0,0.0,13.85,1.31,0.0
20230805:2310,0.0,0.0,0.0,13.81,1.03,0.0
20230806:0010,0.0,0.0,0.0,13.37,1.45,0.0
20230806:0110,0.0,0.0,0.0,13.22,1.45,0.0
20230806:0210,0.0,0.0,0.0,12.73,1.52,0.0
20230806:0310,0.0,0.0,0.0,12.76,1.79,0.0
20230806:0410,0.0,0.0,0.0,11.69,1.72,0.0
20230806:0510,85.47,48.53,8.58,11.85,2.14,0.0
20230806:0610,134.73,69.17,18.61,12.34,2.69,0.0
20230806:0710,362.73,159.7,28.8,12.4,2.62,0.0
20230806:0810,350.25,154.93,38.75,12.71,2.69,0.0
20230806:0910,766.71,318.59,47.89,12.38,3.45,0.0
20230806:1010,1009.11,418.29,55.24,12.67,3.24,0.0
20230806:1110,1052.4,436.8,59.28,13.54,3.86,0.0
20230806:1210,414.48,179.83,58.61,12.68,3.45,0.0
20230806:1310,289.32,130.95,53.5,12.88,3.24,0.0
20230806:1410,1222.35,508.08,45.53,13.09,3.03,0.0
20230806:1510,1195.14,498.48,36.1,13.73,2.97,0.0
20230806:1610,344.04,153.2,26.04,13.49,2.69,0.0
20230806:1710,270.48,133.02,15.86,13.59,2.69,0.0
20230806:1810,46.11,31.2,5.93,12.36,1.72,0.0
20230806:1910,0.0,0.0,0.0,11.31,2.07,0.0
20230806:2010,0.0,0.0,0.0,10.65,2.07,0.0
20230806:2110,0.0,0.0,0.0,10.44,2.28,0.0
20230806:2210,0.0,0.0,0.0,10.24,2.07,0.0
20230806:2310,0.0,0.0,0.0,10.24,2.28,0.0
20230807:0010,0.0,0.0,0.0,9.99,2.21,0.0
20230807:0110,0.0,0.0,0.0,9.78,1.86,0.0
20230807:0210,0.0,0.0,0.0,9.6,1.79,0.0
20230807:0310,0.0,0.0,0.0,9.22,1.79,0.0
20230807:0410,0.0,0.0,0.0,9.15,1.86,0.0
20230807:0510,41.22,28.6,8.4,9.45,1.72,0.0
20230807:0610,338.01,155.57,18.44,10.49,1.59,0.0
20230807:0710,339.72,150.44,28.62,11.61,1.79,0.0
20230807:0810,590.01,249.9,38.56,12.62,2.0,0.0
20230807:0910,788.49,331.43,47.68,13.63,2.07,0.0
20230807:1010,1254.27,532.03,55.0,14.74,2.07,0.0
20230807:1110,287.04,131.88,59.01,15.64,2.07,0.0
20230807:1210,536.49,232.4,58.34,16.16,2.14,0.0
20230807:1310,921.33,388.8,53.24,15.11,2.28,0.0
20230807:1410,1187.58,503.76,45.3,15.8,2.14,0.0
20230807:1510,814.56,344.17,35.88,15.14,2.07,0.0
20230807:1610,232.29,109.74,25.82,15.16,1.79,0.0
20230807:1710,178.77,88.78,15.64,14.68,1.31,0.0
20230807:1810,40.08,28.6,5.71,14.46,0.9,0.0
20230807:1910,0.0,0.0,0.0,13.34,0.97,0.0
20230807:2010,0.0,0.0,0.0,12.51,1.1,0.0
20230807:2110,0.0,0.0,0.0,12.92,1.1,0.0
20230807:2210,0.0,0.0,0.0,13.38,1.1,0.0
20230807:2310,0.0,0.0,0.0,13.66,1.03,0.0
20230808:0010,0.0,0.0,0.0,13.63,0.9,0.0
20230808:0110,0.0,0.0,0.0,13.57,0.76,0.0
20230808:0210,0.0,0.0,0.0,13.58,0.48,0.0
20230808:0310,0.0,0.0,0.0,13.51,0.21,0.0
20230808:0410,0.0,0.0,0.0,13.32,0.28,0.0
20230808:0510,82.71,47.67,8.22,13.19,0.34,0.0
20230808:0610,275.94,129.21,18.26,13.37,0.34,0.0
20230808:0710,771.66,332.44,28.45,14.29,0.48,0.0
20230808:0810,1328.28,577.8,38.38,15.59,0.41,0.0
20230808:0910,1304.79,567.85,47.47,16.67,0.76,0.0
20230808:1010,1625.16,723.55,54.76,17.56,1.17,0.0
20230808:1110,1303.56,569.68,58.74,18.24,1.31,0.0
20230808:1210,1160.91,504.78,58.06,18.96,1.52,0.0
20230808:1310,1686.6,755.88,52.98,19.48,1.66,0.0
20230808:1410,1387.05,608.87,45.06,19.69,1.59,0.0
20230808:1510,1287.15,563.79,35.65,19.64,1.38,0.0
20230808:1610,762.12,340.73,25.61,19.69,1.38,0.0
20230808:1710,256.29,132.41,15.42,19.25,0.83,0.0
20230808:1810,42.6,30.33,5.48,19.12,0.28,0.0
20230808:1910,0.0,0.0,0.0,18.16,0.14,0.0
20230808:2010,0.0,0.0,0.0,17.83,0.76,0.0
20230808:2110,0.0,0.0,0.0,17.21,0.97,0.0
20230808:2210,0.0,0.0,0.0,17.14,0.9,0.0
20230808:2310,0.0,0.0,0.0,16.04,1.17,0.0
20230809:0010,0.0,0.0,0.0,15.46,1.17,0.0
20230809:0110,0.0,0.0,0.0,17.0,0.83,0.0
20230809:0210,0.0,0.0,0.0,16.97,0.9,0.0
20230809:0310,0.0,0.0,0.0,16.63,1.1,0.0
20230809:0410,0.0,0.0,0.0,15.88,1.24,0.0
20230809:0510,34.26,26.0,8.03,16.72,1.03,0.0
20230809:0610,122.91,65.48,18.08,16.44,1.03,0.0
20230809:0710,187.05,92.22,28.27,16.71,0.69,0.0
20230809:0810,561.36,245.43,38.18,17.69,0.76,0.0
20230809:0910,1048.89,454.43,47.26,18.1,0.83,0.0
20230809:1010,953.25,412.9,54.51,18.09,0.83,0.0
20230809:1110,693.12,301.61,58.46,19.04,1.38,0.0
20230809:1210,1173.45,510.26,57.77,20.05,2.07,0.0
20230809:1310,979.86,426.5,52.71,20.56,1.66,0.0
20230809:1410,272.7,129.11,44.81,20.95,1.79,0.0
